date,y_true,pred_mean,pred_std,lps,VaR_5%,ES_5%,var_hit
2005-12-27,-1.022858787736869,0.04577778026061034,1.0383642080918694,-1.6652952286753324,-1.5868828450719616,-2.4233713427114987,0
2006-03-10,0.9454528245876226,0.0137455812517352,1.1083794081993692,-1.5312173226096735,-1.933825777857586,-2.865284273486408,0
2006-05-22,-0.7661079435087537,0.15574771812550345,1.082191038616907,-1.5160996513085423,-1.4722213591192177,-2.7191584949786223,0
2006-08-02,0.6736753263141715,0.07637023526703542,0.9503423636311185,-0.9614948136456399,-1.5207844044050052,-2.2370443870709327,0
2006-10-12,0.8622145384216573,0.030093925102893094,0.8183011834271146,-1.36250606661292,-1.3281980359738323,-1.775431528060066,0
2006-12-22,-0.6161961162537644,0.055780393693414185,0.776167574886251,-1.1619116286542646,-1.3647443642379162,-1.7010130867767064,0
2007-03-09,0.028452155219937936,0.08944950261819873,0.7220088025116463,-0.6353155574669561,-0.991323681856815,-1.4844825509180521,0
2007-05-21,-0.052405905987917833,0.09494271842627616,0.6683979070517947,-0.620877652566649,-1.0921539148162376,-1.3100241750054826,0
2007-08-01,0.4860399579595942,0.13165625973260017,0.650649339559658,-0.5377092989987384,-0.8791019290164146,-1.4138676959351746,0
2007-10-11,-0.4812268744790238,0.10021637351586463,0.7048941210387817,-0.9812813408061298,-0.9762046128146155,-1.3827475475001934,0
2007-12-26,0.21417275379960188,-0.1161971280161801,0.7965951412967748,-0.6517527241454693,-1.4212315596112253,-2.0236204823380985,0
2008-03-10,-1.3270854644051866,0.31688549611098166,0.7860075165421677,-2.806516068955181,-1.1374308322464648,-1.6099171049147158,1
2008-05-20,-0.842208543521572,0.03934969877459991,0.8760863702871784,-1.6039631012346536,-1.4635309772772933,-2.2040318688739178,0
2008-07-31,-1.3314714928948312,-0.0992264459061969,0.8687731639704135,-2.2875070068112877,-1.593964060215827,-2.3002804490202893,0
2008-10-10,-2.455464326469592,0.8847326406031888,0.9603495139210251,-4.273667999428908,-0.5913787065037072,-1.249218403343346,1
2008-12-22,-1.2895384195080517,0.6826408083994417,1.541454185803948,-3.266031308856299,-1.0278895594036828,-3.679940000895402,1
2009-03-06,0.17416064854387514,0.15142278064532763,1.3858409538419991,-0.9486449987907657,-1.8208438876677522,-3.4041838935873585,0
2009-05-18,2.8011277857948436,0.04564246315812873,1.3961400118108012,-3.4836762710065843,-2.016661358817653,-3.508501226776206,0
2009-07-29,-0.2455106637890836,0.10762749634099233,1.6654363155662049,-1.0975483537940616,-2.9674286413985174,-4.375990971841572,0
2009-10-08,0.7626498521407399,-0.016688725710748812,1.4059375604341975,-1.223311619057792,-2.112877361953137,-3.582081418630633,0
2009-12-18,0.5645202467642108,0.06913765867088037,1.7260482369520955,-1.2099702111500936,-2.9496942704321825,-4.636691358310527,0
2010-03-04,0.3022741527400896,-0.06634878683827317,1.4828697462958742,-1.1137861802495481,-2.1746145580984253,-3.7118559835934235,0
2010-05-14,-1.8270989078494893,0.023706862928970097,1.4450874901576916,-2.479535050291877,-2.0952853616210336,-3.5011043009224543,0
2010-07-27,-0.008952324402411449,-0.07795446048035876,1.5025648030253103,-1.1529604578412977,-2.4552135686530843,-3.6925877132139093,0
2010-10-06,-0.008632187148283066,-0.16339984157761145,1.5619300633348139,-1.1898579166957974,-2.4705924031572533,-3.9529554818068093,0
2010-12-16,0.5785157141762198,0.14458798735392997,1.5916437988973722,-1.2259732722625285,-2.222182791018621,-3.6759743569798196,0
2011-03-01,-1.6813365735258934,-0.2095295120070103,1.5586740931494876,-1.983672558829915,-2.506954097757924,-3.961095886116605,0
