date,y_true,pred_mean,pred_std,lps,var_alpha,es_alpha,var_hit
2017-09-12,0.3364736837752069,0.10307254666784532,0.46136670088746384,-0.4451965153212835,-0.6469103585810942,-0.8085437577635813,0
2017-11-21,0.6521534453089117,0.11618873357105622,0.4469352009478818,-0.8941633578771737,-0.5516177354874565,-0.7366973975498229,0
2018-02-05,-4.2722089129378915,0.470434538183253,0.4081881624248695,-199.571966859232,-0.2874841297945481,-0.40942384625159994,1
2018-04-18,0.07401410866823,-0.3180098639648212,0.9157801593834494,-1.1327672628316257,-1.546599186651506,-1.9098554344712373,0
2018-06-28,0.5701356359277376,0.4271868113355887,0.9023005072249409,-0.8146953554530024,-1.0117491794202784,-1.7334787838727157,0
2018-09-10,0.17370841498500766,0.15682218152620275,0.7707306242999619,-0.7865588771198768,-0.9588077389546602,-1.3158416070806869,0
2018-11-19,-1.7059300297328939,0.28353534799608937,0.8749791065070521,-2.763130826809452,-1.1709614272386757,-1.3843322399479827,1
2019-02-04,0.7010865208153305,0.18090172935188142,1.0111725300641454,-0.9183698171113646,-1.629783572964202,-1.8603202173567552,0
2019-04-16,0.06549201226766499,-0.2142356952462433,1.1120515110167413,-1.0072747046712973,-2.257236375081072,-2.5381923512414932,0
2019-06-27,0.35396730476016103,-0.016864130368275772,0.9406120783996045,-1.1442017988835111,-1.494178517339129,-1.6756818743311541,0
2019-09-09,0.05030678280393275,-0.19969976924334762,0.9919632198490023,-1.108495925129765,-1.6005412847212237,-1.8955579775023497,0
2019-11-18,0.07373289779062375,0.09251105328346833,0.9155246617928829,-0.88597720309598,-1.4553104685295661,-1.6277633914842502,0
2020-01-31,-1.832484964032588,-0.13889443210226304,0.6949074876424035,-2.9749655690973382,-1.1934142872233444,-1.5789999747363128,1
2020-04-14,2.90663404319762,0.8193883697952722,2.2090728185398434,-2.135267496322872,-3.129653733263578,-3.7879701201292506,0
2020-06-24,-2.5839702491442296,-0.17123032419683498,2.258060414971788,-2.5138801525982175,-4.164890215526416,-5.509702209108778,0
2020-09-03,-3.5020590810981744,0.26654841139420016,2.1129271616121295,-3.512913962742191,-2.9655449682079182,-4.375570403442257,1
2020-11-13,1.3749548931808242,-0.2619367149898599,1.9770860968464996,-2.050501539859394,-3.5092557531572988,-3.7742730359132053,0
2021-01-28,0.8563521957506204,0.6139332323840953,1.347062112684554,-1.5442901339644346,-1.1829530685036334,-1.905336996747895,0
2021-04-12,0.03644691343156481,0.17762462610806762,1.0401302239630004,-0.9733031251744845,-1.6324180783366142,-2.107818376051282,0
2021-06-22,0.5331984228107878,0.1133552603906836,0.9935938049261769,-1.1475588376094874,-1.4916918052925299,-1.8224367740420748,0
2021-09-01,0.05312594499020662,0.02660398315256409,0.9600337835857616,-1.0911575449059405,-1.4435958644809292,-1.6561071031802637,0
2021-11-11,0.03235714941425272,0.1962943848669806,0.678473464958555,-0.6668328319559043,-0.8042509918854026,-0.9200003260086279,0
2022-01-25,-1.2284090054033747,0.008014177553906564,0.8909163578762102,-1.804848132227618,-1.6126771665420747,-1.8097887810566633,0
2022-04-06,-1.0049751515546212,-0.03145946791193107,0.7951433007383947,-1.5329517754999185,-1.3969044535121506,-1.9157451990522303,0
2022-06-17,0.21512201719522395,-0.01395080097281127,1.2323422745623436,-1.2259869350421966,-2.146791252718813,-2.43516654435846,0
2022-08-30,-1.1038646086350745,-0.20446530251955428,1.4812265883188758,-1.5175761473692337,-3.018670952905277,-3.1961897894439555,0
2022-11-09,-2.081723720108908,0.48978268370595357,1.397904589166076,-2.6785899762327254,-1.5634884756382592,-1.7596851671783014,1
2023-01-24,-0.1073980178134093,-0.6155572460260017,1.7433217699657892,-1.458264048852497,-3.3777957644322782,-4.596473324923616,0
2023-04-05,-0.2621745436520939,0.4969304433235534,1.1957820093090488,-1.5282568625430906,-1.3302543530721085,-2.2927761496485566,0
2023-06-16,-0.3410348037380828,-0.21053155052108458,1.3252313876749453,-1.4100043968560627,-2.2663856800365525,-2.729979236146299,0
2023-08-29,1.4351217281514117,0.2197215283938616,0.8766690079342919,-1.532819810515166,-1.148355519978769,-1.3853007386688267,0
2023-11-08,0.07320942529416286,0.01982172427791187,0.780672731558188,-0.7198678911884557,-1.4187194248934707,-1.6788699102401303,0
2024-01-23,0.2912358373164281,0.09741967567216053,0.6858490772939504,-0.6505288093544721,-1.020911841954012,-1.3793297044796757,0
2024-04-04,-1.2281238725345922,0.07323697572229154,0.760629281416947,-2.4342920766644163,-1.0914057596513724,-1.6660005081745453,1
2024-06-14,0.060816950922504276,-0.16769161561856089,0.6332699057573321,-0.7499592970864477,-1.157925722552127,-1.4014387582270047,0
2024-08-27,0.13721363640186723,0.0050341471891446245,0.8467377233382588,-0.9171328187578572,-1.1298792183410915,-1.5539328332244808,0
2024-11-06,2.4561504550431046,-0.03236419903199316,0.8531250961373679,-5.646014042997739,-1.468257036603206,-1.5624624086670016,0
2025-01-22,0.5605636804535408,0.21896257811082265,0.8054994315811222,-0.7158789671014839,-1.2614890098834206,-1.4842193246866788,0
2025-04-03,-5.053656042128818,0.12128261944066641,1.0108194137639044,-26.378113830948532,-1.666812595571342,-1.846469153685514,1
2025-06-16,0.9469247204470399,-0.43151190582272847,1.5320957434505984,-1.6615496735999309,-2.9280548454817215,-3.3981761006326803,0
2025-08-27,0.22759052590446416,0.07805750220495158,1.1896704175348496,-1.286732433702713,-1.6432245940422563,-2.095284365415765,0
2025-11-06,-1.078735468828107,0.3387312592395197,1.3062098794480481,-1.6845032104466349,-1.594032427946231,-2.1424359973389966,0
2026-01-21,1.147507138795767,0.7484858081441272,1.1183536619610646,-1.1405790956777666,-0.8898463204667184,-1.5992245512571357,0
