date,y_true,pred_mean,pred_std,lps,VaR_5%,ES_5%,var_hit
2005-12-27,-1.022858787736869,0.12218837506660639,0.5925058647487285,-2.155022934867871,-0.842638846622376,-1.1022378625602354,1
2006-03-10,0.9454528245876226,0.08097356887054367,0.6188220601924436,-1.4616657889257263,-0.9593516293117873,-1.1895853611219385,0
2006-05-22,-0.7661079435087537,0.21693161369888384,0.7846403942640491,-1.4141244590191686,-1.0673569556238307,-1.4128544289458322,0
2006-08-02,0.6736753263141715,0.18977958186575988,0.7882359030687116,-0.9062849968464116,-1.153567394863216,-1.4747150546515593,0
2006-10-12,0.8622145384216573,0.12025344821551867,0.5776965973370584,-1.284193895248274,-0.8376895335497603,-1.0647139483328565,0
2006-12-22,-0.6161961162537644,0.14020446477972703,0.5126733730494838,-1.30561599177658,-0.6518658686831371,-0.9212086701354641,0
2007-03-09,0.028452155219937936,0.2230332590038222,0.9956435707509093,-0.9599930726999861,-1.3605788461337636,-1.836796284925557,0
2007-05-21,-0.052405905987917833,0.17451661634061386,0.5926530675382818,-0.544434392767588,-0.8613606213341926,-1.0634130282874203,0
2007-08-01,0.4860399579595942,0.28160789787703605,1.079442438966457,-1.0472744637247884,-1.5068083325508277,-1.9639751315470044,0
2007-10-11,-0.4812268744790238,0.20366516626376377,0.7851298339264107,-1.0768637265054444,-1.1422668924785837,-1.4412150446895686,0
2007-12-26,0.21417275379960188,0.02758962365726438,1.0994066705912917,-1.0539897154733413,-1.8639165212736957,-2.318701420940166,0
2008-03-10,-1.3270854644051866,0.3876176911965706,1.0822047040736864,-2.1481595206933917,-1.452143970868398,-1.8385308026824028,0
2008-05-20,-0.842208543521572,0.2172424187594293,0.8216696451523754,-1.5054531312946584,-1.156975641544078,-1.4767154709306385,0
2008-07-31,-1.3314714928948312,0.015853432555165713,1.2011873906251402,-1.7042257732463406,-1.8857604317187828,-2.400795522651774,0
2008-10-10,-2.455464326469592,0.913400339792187,3.192517343456641,-2.60579157143548,-4.531074507088187,-5.772504466051387,0
2008-12-22,-1.2895384195080517,0.6568075927899579,2.4204806262197036,-2.2043733537381813,-3.0701289486812544,-4.20136798399449,0
2009-03-06,0.17416064854387514,0.43761111651129964,2.3095092320684287,-1.7887620091517042,-3.5196605395987492,-4.361598165649484,0
2009-05-18,2.8011277857948436,0.23692097718160973,1.506153156296279,-2.545510156224914,-2.110126606891082,-2.909846851532044,0
2009-07-29,-0.2455106637890836,0.20758181411171653,1.0885480972113595,-1.1525469020360153,-1.660203213142675,-1.986776966859615,0
2009-10-08,0.7626498521407399,0.08408961732015666,1.0535628511890651,-1.1984353026248367,-1.7230842274619556,-2.071550637035924,0
2009-12-18,0.5645202467642108,0.12175234002849049,0.7710324536356413,-0.8506934056260574,-1.1124676943933356,-1.4648680614706815,0
2010-03-04,0.3022741527400896,0.05977037885548093,0.9113130742133961,-0.8800848158884649,-1.38760065964129,-1.7645519418924223,0
2010-05-14,-1.8270989078494893,0.22654371860709857,1.5673711895926539,-2.1327572317276475,-2.3320099517289066,-2.986023604710469,0
2010-07-27,-0.008952324402411449,0.07965457025422171,1.2734743492358314,-1.1874607774664112,-1.937860235102275,-2.547261102870162,0
2010-10-06,-0.008632187148283066,0.056856784481911,1.017947499531535,-0.9648401792777174,-1.6842977526110239,-2.0774210756248834,0
2010-12-16,0.5785157141762198,0.34222946585262226,0.8768144582086514,-0.8471720820201801,-1.0935575733433243,-1.5098834616253582,0
2011-03-01,-1.6813365735258934,-0.04316128023317765,0.8332734056043369,-2.5746515595496646,-1.4662028410616066,-1.7738568248867672,1
2011-05-11,-1.0580510836952328,0.07880565725167862,0.7063179381200568,-1.7726871718257553,-1.1201928935375483,-1.344438174045614,0
2011-07-22,0.06688916811681267,0.21509687053852972,1.9039550849207294,-1.583784302486631,-2.778623400568846,-3.552338615889339,0
2011-10-03,-2.887076629171137,0.24124730980922177,1.600311532224136,-3.091211835023684,-2.3994720189950063,-2.969829661854154,1
2011-12-13,-0.9382459857238068,0.2298713651464711,1.3239080185895895,-1.6023419172097313,-1.8781719533152637,-2.489046494491921,0
2012-02-27,0.1677886809976492,0.18144995535032715,0.7618477989474659,-0.6508257936588198,-1.0379851839642489,-1.4978112639421546,0
2012-05-08,-0.4019686531842481,0.3306301436584803,0.8785872248708809,-1.1705175803563725,-1.210717641980307,-1.4831368053394804,0
2012-07-19,0.26170773035367745,0.16248602281365773,0.9257059279352237,-0.8750928370553412,-1.3055109697916174,-1.6911678418125355,0
2012-09-28,-0.5474020121959633,0.28163898363265616,0.8815449908604145,-1.2466904199063429,-1.1951839884886815,-1.5274712221172941,0
2012-12-12,0.04879471341583397,0.11678974885865859,0.7208984833011692,-0.607627864261968,-1.035164019118216,-1.4278570698767183,0
2013-02-26,0.6822330175164204,0.25261252565293946,0.9131835809077232,-0.9714049356602134,-1.3148042751159184,-1.678117065212572,0
2013-05-08,0.45406771598193174,0.15809915820206394,0.8920542238269571,-0.8840039509446215,-1.2839482009842809,-1.6032384469828709,0
2013-07-19,0.17753256651786842,0.1921151146130282,0.715734934634029,-0.6085444545273154,-1.0254425813237829,-1.2442752888691906,0
2013-09-30,-0.5342703829686712,0.19541459534084793,0.6598153269176984,-1.0617033362020132,-0.9327686555429133,-1.136588976291721,0
2013-12-10,-0.3589795345213531,0.18220599558464903,0.6280462032241978,-0.8651096295608208,-0.8266695767058296,-1.161936479637884,0
2014-02-24,0.5531487255118428,0.1863362742292633,0.7615024436830917,-0.7825159228105176,-1.0186908961548025,-1.3467618624850375,0
2014-05-06,-0.874215831261349,0.14419138058274286,0.6787167923031298,-1.6412180868189186,-0.9677281243318934,-1.2477019864770913,0
2014-07-17,-1.1430836165849279,0.10583261353439428,0.5601980952120786,-2.5403731383048194,-0.8304939454766527,-1.1023646483185554,1
2014-09-26,0.7913968303114416,0.2760241246856943,0.7012729194941529,-0.8500698891835031,-0.9528572568342357,-1.1570405745219174,0
2014-12-08,-0.6704956971468334,0.20461822031228968,0.5461769541972784,-1.5766966245636804,-0.6535670526524109,-0.9263624048465926,1
2015-02-20,0.5978201055567567,0.13288778995004968,0.7396474585715495,-0.85411703696415,-1.0452361121716247,-1.419620144064508,0
2015-05-04,0.28435011916299047,0.06637484858810208,0.7400039214455953,-0.6837526045308691,-1.0863155808608487,-1.4223395278444246,0
2015-07-15,-0.04270279118889775,0.05149933442713651,0.8035258727851381,-0.7383466083607206,-1.2830216758177744,-1.5850566108704145,0
2015-09-24,-0.3466783260833495,0.20979513247035095,1.0820991138880738,-1.214710283692237,-1.5332613691685322,-1.9734852909724494,0
2015-12-04,1.9315315610715977,0.20379059972780442,0.797868792529738,-2.6786342988872556,-1.068397821094127,-1.3697232297806665,0
2016-02-18,-0.4104333454496789,0.06850271704912933,1.2951891479380733,-1.3275217142019176,-2.082717805257864,-2.6141903930367123,0
2016-04-29,-0.5399137661177278,0.20169880713275426,0.6430227794003113,-1.067633621638894,-0.8013260775442251,-1.1321713878528965,0
2016-07-12,0.7236982833551231,0.17969326610305042,1.0772143188846073,-1.1130432668261023,-1.486045989540623,-2.026481039861037,0
2016-09-21,1.1182381232083927,0.17115699029254716,0.7643612259187057,-1.5569599386819033,-1.0021329552471414,-1.4090928519441202,0
2016-12-01,-0.3682049282127231,0.09433487085921965,0.5875281065886424,-0.7207757303401804,-0.8421605323537125,-1.2124004800633836,0
2017-02-14,0.40733787633433494,0.11910961927363495,0.5022161096975364,-0.4104858266028527,-0.7033838295237984,-0.9019320781194212,0
2017-04-27,0.0796673754743793,0.143857007052872,0.5634470739436733,-0.3835165449700605,-0.7622010252577821,-0.9904081358541899,0
2017-09-12,0.3364736837752069,0.145363674746095,0.7204641268166841,-0.6456194091703443,-1.028673533090547,-1.3105381174457664,0
2017-11-21,0.6521534453089117,0.12628903356706087,0.460903821674075,-0.864490815291389,-0.6259809443272873,-0.8686810021027224,0
2018-02-05,-4.2722089129378915,0.36285009616134034,0.7981648678506236,-45.8301434927631,-0.9238965034312562,-1.2915609285123089,1
2018-04-18,0.07401410866823,0.10894174619755131,1.0860644506842927,-1.012320123428736,-1.6229005383824895,-2.0988736712944616,0
2018-06-28,0.5701356359277376,0.2543638744655846,0.6349020838077449,-0.59362612113363,-0.7903103136743272,-1.066598217969987,0
2018-09-10,0.17370841498500766,0.1686337579566357,0.5107789869810416,-0.27325083918031795,-0.6615723811159646,-0.8977552377570367,0
2018-11-19,-1.7059300297328939,0.17334034423544217,1.0620389227748466,-2.406040529875116,-1.4880228962309672,-1.9414159526979944,1
2019-02-04,0.7010865208153305,0.16956900711989867,0.9026291687597457,-1.0062327866109975,-1.2029879962387366,-1.73606212294657,0
2019-04-16,0.06549201226766499,0.1396916948479266,0.5820911235152155,-0.42738075353814864,-0.8139484708310503,-1.0060600131258444,0
2019-06-27,0.35396730476016103,0.22032748166602886,0.6837156045749327,-0.5911797509824993,-0.8757834532475465,-1.1749399372119569,0
2019-09-09,0.05030678280393275,0.21334655116672124,1.012092143707068,-0.9621442579850559,-1.3517217254908194,-1.883849822128043,0
2019-11-18,0.07373289779062375,0.13657944795707924,0.5562049519343771,-0.3700349132044298,-0.7609158149654691,-0.9816067803649313,0
2020-01-31,-1.832484964032588,0.08926038457981658,0.6296182521356769,-4.933498754617398,-1.0019702477540555,-1.2120884704928678,1
2020-04-14,2.90663404319762,0.8310279686574168,2.4930022237093876,-2.178053309248191,-3.0283509240862045,-4.37723416094493,0
2020-06-24,-2.5839702491442296,0.18690376462344024,1.3218197859954335,-3.214983082582636,-1.89854584704021,-2.4591637306786946,1
2020-09-03,-3.5020590810981744,0.12271143264811593,0.8557110541714443,-17.245623439284905,-1.2204478642777221,-1.6438379675954256,1
2020-11-13,1.3749548931808242,0.2130996810166555,1.150239980921507,-1.6747838419295442,-1.6330695425750215,-2.098583484637907,0
2021-01-28,0.8563521957506204,0.3112741323454564,1.0344990614149543,-1.113378022842467,-1.4002213228684164,-1.8738593516735609,0
2021-04-12,0.03644691343156481,0.07749990406578161,0.760137844439092,-0.6740803096922603,-1.1687321375769835,-1.463050548503976,0
2021-06-22,0.5331984228107878,0.07699571995548765,0.7790643336322457,-0.8381480289464289,-1.218743511594392,-1.5068446697915312,0
2021-09-01,0.05312594499020662,0.17593267672797752,0.6548293698714185,-0.5588922551967588,-0.8601886765967641,-1.1530330188261622,0
2021-11-11,0.03235714941425272,0.22718948555800814,0.6525788726860698,-0.5980586362907443,-0.8922885869953461,-1.109043236154051,0
2022-01-25,-1.2284090054033747,0.2603685626849468,1.0300523142629987,-1.9443209924190683,-1.4693639813624855,-1.8522566156282108,0
2022-04-06,-1.0049751515546212,0.17215285900869226,1.1059788971962943,-1.5304841511928695,-1.6150336464386348,-2.088685952691205,0
2022-06-17,0.21512201719522395,0.31835702257599985,1.8423603317684882,-1.5623967482245193,-2.4796511904253538,-3.4946515938198757,0
2022-08-30,-1.1038646086350745,0.18461835758800071,1.4325182952733388,-1.7268866572657124,-2.128294009491579,-2.6830408528072605,0
2022-11-09,-2.081723720108908,0.11860052139427574,1.306877275386833,-2.548138422332077,-2.2040137864031273,-2.623196943886458,0
2023-01-24,-0.1073980178134093,0.043682136474416745,1.0867796477641478,-1.0528658650140037,-1.7212902781094868,-2.1605497385494634,0
2023-04-05,-0.2621745436520939,0.3073458847288738,0.869110868954193,-1.0969108046441887,-1.1361123962632493,-1.446460340554787,0
2023-06-16,-0.3410348037380828,-0.13632959015418233,0.7926647916460218,-0.7366332133411562,-1.4195141815505286,-1.7903453065703274,0
2023-08-29,1.4351217281514117,0.17829364559978955,0.8270258035740174,-1.8696995299105916,-1.236011429264727,-1.483667773134297,0
2023-11-08,0.07320942529416286,0.07871954669956621,1.0195674275984306,-0.9597723536513973,-1.6175076485383202,-1.9979228875553598,0
2024-01-23,0.2912358373164281,0.3381277232745692,0.6767567321031558,-0.5519134130832312,-0.7673740503173168,-1.0495902800716639,0
2024-04-04,-1.2281238725345922,0.04695776314085889,0.618721459168058,-2.3894095346211657,-0.9613757176898146,-1.232513740027525,1
2024-06-14,0.060816950922504276,-0.1152266250064073,0.6029529882544605,-0.46021384154341,-1.093194003469938,-1.3800544769335477,0
2024-08-27,0.13721363640186723,0.1900920579833855,1.0045612140798652,-0.9519671200695945,-1.5297564588533459,-1.8976724504285751,0
2024-11-06,2.4561504550431046,0.11248712894678327,0.7886350055236125,-4.81214201581804,-1.2198706575589646,-1.4738630726784165,0
2025-01-22,0.5605636804535408,0.19119670873842337,0.8809682572362725,-0.8920426792029554,-1.1396382571920993,-1.647700573160882,0
2025-04-03,-5.053656042128818,0.22724808515450082,1.0922645654319247,-25.105360886098836,-1.5584487544609384,-2.058344654950371,1
2025-06-16,0.9469247204470399,-0.005615436510230958,0.8474102625180007,-1.4450574784019183,-1.4569854127567314,-1.7807407912801398,0
2025-08-27,0.22759052590446416,0.11272996065756274,0.7154964131552443,-0.5876488958320008,-1.0266346981902874,-1.3843597801603957,0
2025-11-06,-1.078735468828107,0.3003293179613731,0.7932539908322904,-2.0963860147489903,-0.9962155988875083,-1.2880161454498962,1
2026-01-21,1.147507138795767,0.28209417557419936,0.8735152140572064,-1.3044826600743007,-1.1464520436144259,-1.4861417350321715,0
