date,r_spy,r_xlf,dlog_vix,dy10,d_credit
2006-02-03,-0.01781787403810764,-0.018510479640406974,0.07946415198951495,0.020000000000000462,-0.03000000000000025
2006-02-10,0.0029261107644291684,0.010708769505961335,-0.006968681151600542,0.04999999999999982,0.0
2006-02-17,0.01698999111503685,0.01585153309939802,-0.06915935756647018,-0.04999999999999982,0.0
2006-02-24,0.004647310728843834,0.01408449208977336,-0.04687694053419733,0.040000000000000036,0.0
2006-03-03,-0.005035548968852943,-0.011312940938438931,0.042705037096732124,0.09999999999999964,-0.040000000000000036
2006-03-10,-0.0013210870392326157,0.0036832075087236404,-0.009239851939354171,0.08000000000000007,0.0
2006-03-17,0.019632325318285737,0.01934315964296518,0.022529071426170777,-0.08000000000000007,0.0
2006-03-24,-0.0031439916236735144,-0.006668878317718008,-0.07983648637427354,-0.009999999999999787,0.0
2006-03-31,-0.002922659687197182,-0.010087348194499857,0.017715322776987286,0.1900000000000004,0.0
2006-04-07,-0.0022366188815121646,0.0009215387980612277,0.07360614157549472,0.10999999999999943,-0.040000000000000036
2006-04-14,-0.00642763425427173,-0.0030737851128468385,0.009740327323409126,0.08000000000000007,0.0
2006-04-21,0.018779609427731714,0.019512649386228542,-0.06593960598332771,-0.040000000000000036,0.0
2006-04-28,0.0024369691096186585,0.025046215031632624,0.0,0.0600000000000005,0.0
2006-05-05,0.007955538681287955,0.005872141763397121,0.0025850710580108682,0.04999999999999982,-0.040000000000000036
2006-05-12,-0.025062941904664626,-0.02850539889211179,0.19980972002550512,0.07000000000000028,0.0
2006-05-19,-0.016696960670007144,-0.01823779234330125,0.19120847271888808,-0.14000000000000057,0.0
2006-05-26,0.010020724924528324,0.010375324824836163,-0.18628750328277288,0.009999999999999787,0.0
2006-06-02,0.004817744221846887,0.009366426345685408,0.0041987091845721025,-0.05999999999999961,0.09000000000000075
2006-06-09,-0.02870273643764154,-0.016985292421219267,0.23535920670879973,-0.019999999999999574,0.0
2006-06-16,-0.0011889101143403025,-0.021151222122290925,-0.04920420345277243,0.14999999999999947,0.0
2006-06-23,-0.0016871089880323709,-0.006305207880842989,-0.08212214132252971,0.10000000000000053,0.0
2006-06-30,0.022566046300497078,0.022514932183117065,-0.19460566195865692,-0.08000000000000007,0.0
2006-07-07,-0.005278269898425947,0.00030903952598748674,0.06582785218713383,-0.010000000000000675,0.019999999999999574
2006-07-14,-0.02470834127766608,-0.02282397170910455,0.25623345012745924,-0.0699999999999994,0.0
2006-07-21,0.0034753190672480727,0.02065772371175445,-0.03667545821383955,-0.020000000000000462,0.0
2006-07-28,0.031995920555766943,0.025991344423736962,-0.19411494778092697,-0.04999999999999982,0.0
2006-08-04,0.0017172530266149622,0.0036154161194454915,0.0006976092961830105,-0.08999999999999986,0.0
2006-08-11,-0.009325828315486895,-0.019435647809256107,-0.0027932952082281304,0.05999999999999961,0.0
2006-08-18,0.028562960378124558,0.028119581662724435,-0.20581207880559038,-0.1299999999999999,0.0
2006-08-25,-0.006756468055640674,-0.009285578887548773,0.05596450248545359,-0.04999999999999982,0.0
2006-09-01,0.012326231430258794,0.008689446560249614,-0.028844222571795086,-0.05999999999999961,0.009999999999999787
2006-09-08,-0.008712519781216344,-0.001791770928126546,0.09561416259031486,0.04999999999999982,0.0
2006-09-15,0.017201782330649174,0.026093741449094487,-0.11247795236912506,0.019999999999999574,0.0
2006-09-22,-0.0037206098532660548,0.0020480019053481513,0.06819889824280301,-0.20000000000000018,0.0
2006-09-29,0.015922047102296055,0.011621225449310213,-0.049664305699379074,0.040000000000000036,0.0
2006-10-06,0.010648230891310284,0.01547799183178089,-0.03568765493339221,0.0600000000000005,-0.009999999999999787
2006-10-13,0.011927197207700857,0.009341624911566093,-0.07264514496958174,0.10999999999999943,0.0
2006-10-20,0.0015363583690746196,-0.010195713344824497,-0.011225551453971416,-0.019999999999999574,0.0
2006-10-27,0.007788935734411417,0.009913777271597812,0.01586594867110902,-0.11000000000000032,0.0
2006-11-03,-0.009983588998143667,-0.010483216418777808,0.03278979148960559,0.040000000000000036,-0.040000000000000036
2006-11-10,0.012373555662940738,0.019461947408903946,-0.033716167545772,-0.1299999999999999,0.0
2006-11-17,0.015646951621879346,0.005570970434218836,-0.07104712225096499,0.020000000000000462,0.0
2006-11-24,-0.0004987004045702292,0.0008326939846492465,0.0654708604968901,-0.0600000000000005,0.0
2006-12-01,-0.000927018339878849,-0.01566479829833156,0.0831206538553384,-0.1200000000000001,0.02999999999999936
2006-12-08,0.008521743217872135,0.020648635068151844,0.03455884198970738,0.1299999999999999,0.0
2006-12-15,0.012040302420754045,0.01838052584019989,-0.18315035634193588,0.040000000000000036,0.0
2006-12-22,-0.011233084588082143,-0.0019142404571406146,0.12252572958725372,0.03000000000000025,0.0
2006-12-29,0.006161957837742094,0.005731763370019127,0.017452516472321822,0.08000000000000007,0.0
2007-01-05,-0.007655661376960943,-0.006280136397612157,0.04895491436839139,-0.05999999999999961,0.040000000000000036
2007-01-12,0.019030067524744787,0.013331822133959115,-0.1790321460070734,0.11999999999999922,0.0
2007-01-19,-0.0029366829828791907,-0.0010818136112900056,0.024332101562973385,0.010000000000000675,0.0
2007-01-26,-0.004842839135228871,-0.0037949426413925735,0.06783840610211156,0.09999999999999964,0.0
2007-02-02,0.018680389496843475,0.015361870176113346,-0.09909092049527768,-0.04999999999999982,-0.049999999999998934
2007-02-09,-0.006025956964259116,-0.00590110560049073,0.0963918876105514,-0.040000000000000036,0.0
2007-02-16,0.012359221941391496,0.01574864064100101,-0.10236200134321516,-0.09999999999999964,0.0
2007-02-23,-0.0029555116769905965,-0.01225677661340896,0.05438227787729044,-0.010000000000000675,0.0
2007-03-02,-0.04670304668919201,-0.049461096297628515,0.5647336842321211,-0.16000000000000014,0.07999999999999918
2007-03-09,0.015100902848909747,0.010369005609364823,-0.27823376671102107,0.07000000000000028,0.0
2007-03-16,-0.01215269220662396,-0.01978081391784725,0.1753181888774753,-0.040000000000000036,0.0
2007-03-23,0.03448131221274853,0.033139653778559985,-0.2596877522005947,0.07000000000000028,0.0
2007-03-30,-0.009740834883306349,-0.015871062300064853,0.1226617585671872,0.03000000000000025,0.0
2007-04-06,0.01565121763218258,0.0036420761438931137,-0.10127058845773806,0.10999999999999943,-0.04999999999999982
2007-04-13,0.00745965141456395,-0.001679288157770742,-0.08105100742122939,0.0,0.0
2007-04-20,0.022454339116568356,0.0390050035913343,-0.010712926279591972,-0.08000000000000007,0.0
2007-04-27,0.0061045265671593185,0.0048377693553898204,0.030997597765033635,0.03000000000000025,0.0
2007-05-04,0.009252930520064595,0.011197216412163868,0.036281585448547204,-0.05999999999999961,0.0
2007-05-11,-0.0003976259256353032,0.0007945358944416725,0.003093580377791394,0.019999999999999574,0.0
2007-05-18,0.011598466127470175,0.0018527520123541308,-0.014780477562894134,0.13999999999999968,0.0
2007-05-25,-0.0061119470107504625,-0.006100238821651782,0.04445175607175855,0.05000000000000071,0.0
2007-06-01,0.015633124288697786,0.011374775211148158,-0.04288562387073469,0.08999999999999986,-0.009999999999999787
2007-06-08,-0.019927525874649632,-0.021266332348244266,0.14944481996632142,0.16999999999999993,0.0
2007-06-15,0.017651779961727954,0.011612312386244383,-0.06256387279068809,0.040000000000000036,0.0
2007-06-22,-0.01660032513493359,-0.02487263221616054,0.12207799004089326,-0.020000000000000462,0.0
2007-06-29,-0.0007974480655574823,-0.009627207704490104,0.030020988050071473,-0.10999999999999943,0.0
2007-07-06,0.016809472049157392,0.013724607745385864,-0.0976542218804397,0.16000000000000014,0.009999999999999787
2007-07-13,0.012149764407453745,0.0,0.028793375334584148,-0.08000000000000007,0.0
2007-07-20,-0.0087560970248175,-0.03410859652660703,0.1122673720617775,-0.15000000000000036,0.0
2007-07-27,-0.05620868444010085,-0.061064623374015525,0.35484431903431135,-0.16000000000000014,0.0
2007-08-03,-0.00906872686259863,-0.0394484685619636,0.04014322789559133,-0.08999999999999986,-0.05999999999999961
2007-08-10,0.006308357243001161,0.0394484685619636,0.117606351922662,0.09999999999999964,0.0
2007-08-17,0.0,0.03390109959040055,0.05800220743877871,-0.1299999999999999,0.0
2007-08-24,0.02470783473710636,0.0011587250003506355,-0.3697646008769593,-0.04999999999999982,0.0
2007-08-31,-0.005001656815603717,-0.023137327330008617,0.12078153589654717,-0.08999999999999986,0.0
2007-09-07,-0.010351932832401545,-0.022170326528835993,0.11502285627830267,-0.16000000000000014,-0.010000000000000675
2007-09-14,0.01918880908781251,0.02896193465307606,-0.05123307944606248,0.08999999999999986,0.0
2007-09-21,0.0251413076757121,0.02545284697433381,-0.27123171781436684,0.16999999999999993,0.0
2007-09-28,0.004005536173094626,-0.008125462748874934,-0.054067221270275745,-0.04999999999999982,0.0
2007-10-05,0.02120481686551301,0.044730402738681896,-0.06246660400920545,0.0600000000000005,-0.02999999999999936
2007-10-12,0.0030751085906599585,-0.009799997148940864,0.04735294038056326,0.04999999999999982,0.0
2007-10-19,-0.04353591937175416,-0.08634654684722953,0.2584954373089583,-0.29000000000000004,0.0
2007-10-26,0.026048963502585565,0.03318607539625695,-0.1602668942733687,0.0,0.0
2007-11-02,-0.0158786031429079,-0.0567746434458285,0.1624422766912219,-0.10000000000000053,0.13999999999999968
2007-11-09,-0.04090449014084552,-0.05487031937980147,0.21397517328027105,-0.07999999999999918,0.0
2007-11-16,0.004468232109436698,0.012201332858185587,-0.1116178778658603,-0.08000000000000007,0.0
2007-11-23,-0.011451485455238775,-0.04149099730795136,0.004696714635237242,-0.14000000000000057,0.0
2007-11-30,0.030946278653957826,0.05742429620914136,-0.11315687931347274,-0.03999999999999959,0.0
2007-12-07,0.01502158377973295,0.006430285464287255,-0.09247207818978875,0.1499999999999999,0.20000000000000018
2007-12-14,-0.02509510248151159,-0.06112557543536834,0.10981103044531793,0.1200000000000001,0.0
2007-12-21,0.011795017814888453,0.007023098744384004,-0.23101723995114964,-0.0600000000000005,0.0
2007-12-28,-0.0056191054691590026,-0.012021730056816171,0.11591643473072422,-0.0699999999999994,0.0
2008-01-04,-0.04151487875422699,-0.055411602144927574,0.14348653067238537,-0.23000000000000043,0.04999999999999982
2008-01-11,-0.008242859137974179,0.0043728169402821315,-0.010919899534702626,-0.06000000000000005,0.0
2008-01-18,-0.05945722830293043,-0.07550711096965745,0.13785059704765557,-0.1599999999999997,0.0
2008-01-25,0.007393629563696713,0.06380329962366282,0.06756923009077909,-0.050000000000000266,0.0
2008-02-01,0.0479881148976391,0.08799134343693682,-0.1911638143322878,0.010000000000000231,0.08000000000000007
2008-02-08,-0.04776253643747985,-0.09020146895518533,0.15367476173400751,0.020000000000000018,0.0
2008-02-15,0.015436198660900402,-0.010751235870421816,-0.11288607410877471,0.11999999999999966,0.0
2008-02-22,0.0035452275106857556,0.013696395722245125,-0.03912483498505104,0.03000000000000025,0.0
2008-02-29,-0.013361305661837797,-0.05168019648138511,0.09810237505056874,-0.26000000000000023,0.0
2008-03-07,-0.031194297639215662,-0.060237921305579256,0.0351692304509581,0.03000000000000025,0.08999999999999986
2008-03-14,-0.0007713701520568605,-0.013244752534828041,0.12531292225448087,-0.1200000000000001,0.0
2008-03-21,0.023816831533034488,0.1003073441485669,-0.15747237161224303,-0.10000000000000009,0.0
2008-03-28,-0.004325284664989937,-0.06555239942494273,-0.03478285882536758,0.13000000000000034,0.0
2008-04-04,0.04009468040084485,0.06707077348357826,-0.13558933749581836,0.029999999999999805,0.040000000000000036
2008-04-11,-0.025975296852791097,-0.04778538465630433,0.04400615602808955,-0.009999999999999787,0.0
2008-04-18,0.03752349114306863,0.05194968694158186,-0.1530856062392738,0.2799999999999998,0.0
2008-04-25,0.008055496947505958,0.01797122379175553,-0.02719195821549869,0.14000000000000012,0.0
2008-05-02,0.013589361248230958,0.0278103859058767,-0.07469713420984059,-0.020000000000000018,-0.0600000000000005
2008-05-09,-0.018616007978764948,-0.06408127426776167,0.0654662837839366,-0.1200000000000001,0.0
2008-05-16,0.026709369986940956,0.01527281900433497,-0.16424788682074842,0.08000000000000007,0.0
2008-05-23,-0.03582242672310976,-0.06820823020306133,0.17143474490747046,0.0,0.0
2008-05-30,0.019498054745725746,0.0044532742230605216,-0.09209281981025397,0.20999999999999952,0.0
2008-06-06,-0.029354379569118016,-0.05949016903663873,0.2786679085193211,-0.11999999999999966,0.030000000000001137
2008-06-13,-0.0010277670377565329,0.0021412521106634053,-0.10460623528798063,0.3299999999999996,0.0
2008-06-20,-0.029153082837216182,-0.04386767397530811,0.07488194390308456,-0.10999999999999943,0.0
2008-06-27,-0.0312634194039374,-0.07535717045060863,0.024617942762330536,-0.16999999999999993,0.0
2008-07-04,-0.009612454357557532,-0.03110646528743377,0.055592916417821936,0.0,0.09999999999999964
2008-07-11,-0.01974878313162698,-0.06527383009034526,0.10378538994048947,-0.03000000000000025,0.0
2008-07-18,0.01713318079738091,0.10122955205242778,-0.13368732902243563,0.15000000000000036,0.0
2008-07-25,-0.003976966421500805,0.009629236554730358,-0.04856147502362962,0.019999999999999574,0.0
2008-08-01,0.005404537047934532,0.035769142795078146,-0.014951912496943276,-0.1599999999999997,0.020000000000000462
2008-08-08,0.02512574225959341,0.01422980983043809,-0.0884221210023175,-0.03000000000000025,0.0
2008-08-15,0.006164426830070013,-0.02679099383339345,-0.053690823099985074,-0.10000000000000009,0.0
2008-08-22,-0.004002727204850842,-0.029456448567473092,-0.04012001828511913,0.03000000000000025,0.0
2008-08-29,-0.006655444568003155,0.032261625587321596,0.09332668601321048,-0.040000000000000036,0.0
2008-09-05,-0.034520142880957394,0.014828050697564432,0.11038419074750117,-0.16999999999999993,0.14999999999999858
2008-09-12,0.01333284020282477,-0.027514092013667835,0.10683386155953079,0.08000000000000007,0.0
2008-09-19,-0.009975322244546447,0.06606854469104562,0.2229876509481734,0.03999999999999959,0.0
2008-09-26,-0.026699030187343986,-0.04524396192410096,0.07997080493892739,0.07000000000000028,0.0
2008-10-03,-0.09098335460728979,-0.13013139021272924,0.2618769487400239,-0.2200000000000002,0.9400000000000013
2008-10-10,-0.2205636444253436,-0.2180971049066307,0.4380118996156983,0.26000000000000023,0.0
2008-10-17,0.05185227730582831,0.016420502790840175,0.005417818871326752,0.08999999999999986,0.0
2008-10-24,-0.06848755481106217,-0.12472903515656508,0.1178935585562444,-0.2200000000000002,0.0
2008-10-31,0.10658954959282596,0.13638719733434002,-0.27858249882619646,0.25,0.0
2008-11-07,-0.03115260235142614,-0.08812395263577599,-0.06537375075577767,-0.17999999999999972,0.4900000000000002
2008-11-14,-0.08027376585074109,-0.11068870576896428,0.16720489323332188,-0.10999999999999988,0.0
2008-11-21,-0.08552202099544992,-0.2738991120480432,0.0915879408689948,-0.52,0.0
2008-11-28,0.12480038494457624,0.26838519229620617,-0.27351746205446936,-0.27,0.0
2008-12-05,-0.024268080857249075,0.011779312527243846,0.08076606218506743,-0.26000000000000023,0.28999999999999915
2008-12-12,0.011983061285214092,-0.05454514427552404,-0.09902140708463358,-0.06999999999999984,0.0
2008-12-19,-0.0009453653953812591,0.023030580647922072,-0.18905008260334588,-0.4700000000000002,0.0
2008-12-26,-0.011747814458517247,-0.037489163384553104,-0.03510719985329391,0.03000000000000025,0.0
2009-01-02,0.06442378508174329,0.07204437341608538,-0.10157695285135837,0.2999999999999998,-0.28999999999999915
2009-01-09,-0.04252301166347827,-0.09089570892979704,0.08858369886492579,-0.029999999999999805,0.0
2009-01-16,-0.046289777250238195,-0.17748948161973188,0.07402458342088103,-0.07000000000000028,0.0
2009-01-23,-0.023191775761645772,-0.07394925610928205,0.02484599503369278,0.29000000000000004,0.0
2009-01-30,-0.003374594639387496,0.027428781990189277,-0.05277525288226537,0.2200000000000002,0.0
2009-02-06,0.04888760000804648,0.05781985276879409,-0.03333266838760007,0.17999999999999972,-0.28000000000000025
2009-02-13,-0.049733188178225696,-0.10094404064270779,-0.01019704387414766,-0.1599999999999997,0.0
2009-02-20,-0.06669960245536544,-0.17354632054650976,0.13835317622804633,-0.11000000000000032,0.0
2009-02-27,-0.04612706984782111,0.021276980318088556,-0.06170280648213167,0.2400000000000002,0.0
2009-03-06,-0.07017185763826372,-0.206829842515468,0.062311193273060006,-0.18999999999999995,0.10999999999999943
2009-03-13,0.09897041215154356,0.2815958006195325,-0.15232791722224448,0.06000000000000005,0.0
2009-03-20,0.015247509415940996,0.0038569222769808675,0.08004267996454173,-0.2400000000000002,0.0
2009-03-27,0.061919344782313424,0.1158697710414307,-0.11169999193573954,0.1299999999999999,0.0
2009-04-03,0.03195593303996613,0.05843419377888148,-0.03319601625992208,0.13000000000000034,0.08000000000000096
2009-04-10,0.018227891325559575,0.09258592839037161,-0.08321739952002805,0.04999999999999982,0.0
2009-04-17,0.014692020347037094,0.04416491551729251,-0.0735395880469718,0.020000000000000018,0.0
2009-04-24,-0.004835308567307628,-0.015419587983635186,0.0814469481728528,0.04999999999999982,0.0
2009-05-01,0.014094252940853202,-0.026866068921722608,-0.042158225190380705,0.18000000000000016,-0.4800000000000004
2009-05-08,0.05629827219110162,0.20092679564383498,-0.09658578276421981,0.08000000000000007,0.0
2009-05-15,-0.047012238016455044,-0.12153378202367549,0.03284013770518701,-0.1499999999999999,0.0
2009-05-22,0.0034888294033654788,0.011211153586221378,-0.014905153927826209,0.31000000000000005,0.0
2009-05-29,0.03867145846037534,0.04772829197326667,-0.12069874341070896,0.020000000000000018,0.0
2009-06-05,0.02159574150633059,0.0073317328185584785,0.023916437244320576,0.36999999999999966,-0.6300000000000008
2009-06-12,0.005589944097273758,0.013704298325915687,-0.050902496138610864,-0.029999999999999805,0.0
2009-06-19,-0.026862195678086564,-0.03155012821437375,-0.005700045684286614,-0.020000000000000018,0.0
2009-06-26,-0.002175132471032626,-0.010016689675415469,-0.07644668403030108,-0.27,0.0
2009-07-03,-0.02235224539012659,-0.038482809405164575,0.07501661557789996,-0.010000000000000231,-0.20999999999999996
2009-07-10,-0.02081352307135731,-0.03279032447547969,0.037568036332428,-0.18999999999999995,0.0
2009-07-17,0.06779419061438574,0.08956112915343262,-0.17586416940171867,0.3500000000000001,0.0
2009-07-24,0.04090270318691491,0.022802535662955092,-0.05272146385359733,0.03000000000000025,0.0
2009-07-31,0.007619622168365758,0.04640973237561985,0.11561524445271187,-0.18000000000000016,0.0
2009-08-07,0.023899739985387747,0.09803175638958006,-0.04578541736710173,0.3700000000000001,-0.35999999999999943
2009-08-14,-0.004059504203628883,-0.007694845616587731,-0.01998841846060495,-0.3400000000000003,0.0
2009-08-21,0.021398669339737886,0.021535940244787444,0.030034715441333848,0.010000000000000231,0.0
2009-08-28,0.00397353085450014,0.013652450384151305,-0.010046296980728897,-0.10000000000000009,0.0
2009-09-04,-0.01285058548292195,-0.036593777071280975,0.019992668922972356,-0.009999999999999787,-0.14000000000000057
2009-09-11,0.026206830479462262,0.0215657955835864,-0.04493776168065011,-0.11000000000000032,0.0
2009-09-18,0.023192741127529892,0.04422001641242179,-0.009569432030756442,0.15000000000000036,0.0
2009-09-25,-0.021499932513167508,-0.03700461763492813,0.0682679917720046,-0.15000000000000036,0.0
2009-10-02,-0.018943577384851196,-0.020776106995253674,0.1132171023281554,-0.09999999999999964,-0.040000000000000036
2009-10-09,0.04549073884469568,0.06436363173168269,-0.21550194626893893,0.1599999999999997,0.0
2009-10-16,0.015082256799830773,-0.0013134686850286847,-0.07590625637712556,0.03000000000000025,0.0
2009-10-23,-0.007466862898811932,-0.007915280376448841,0.038448678098375044,0.07999999999999963,0.0
2009-10-30,-0.04272025893495801,-0.07207254934875307,0.3206963842088788,-0.09999999999999964,0.0
2009-11-06,0.03389208749918193,0.01833655649225152,-0.23799753933377144,0.1299999999999999,-0.009999999999999787
2009-11-13,0.022976656511769278,0.024163736591274798,-0.03491416261146574,-0.10999999999999988,0.0
2009-11-20,-0.0017343535453013814,-0.004101051090938501,-0.051383423076096335,-0.07000000000000028,0.0
2009-11-27,0.0012783737751407287,-0.022161152201515044,0.10877959670086002,-0.1499999999999999,0.0
2009-12-04,0.013056563431890211,0.024213887004731927,-0.1520644623424272,0.27,-0.019999999999999574
2009-12-11,0.0009005741665024658,-0.016540870246844364,0.01587335622381625,0.06999999999999984,0.0
2009-12-18,-0.002763855025658124,-0.008178729597745349,0.0041599390535767,0.0,0.0
2009-12-25,0.020387968463369432,0.021565921119313103,-0.10751540653055791,0.27,0.0
2010-01-01,-0.009289389473999599,-0.008986964909831752,0.10751540653055791,0.03000000000000025,-0.1200000000000001
2010-01-08,0.02770012733173388,0.055381862385029734,-0.17882221217082295,-0.020000000000000018,0.0
2010-01-15,-0.008150745068353338,-0.018568331342269317,-0.012208770924079015,-0.1299999999999999,0.0
2010-01-22,-0.03976303589845109,-0.05220953970768383,0.42189370837730955,-0.08000000000000007,0.0
2010-01-29,-0.016805246586760525,0.0,-0.10369376108645412,0.009999999999999787,0.0
2010-02-05,-0.0068209912045222865,-0.017069910761127627,0.05875925124342585,-0.040000000000000036,0.0
2010-02-12,0.012854933447029815,0.0007168894148050775,-0.13863278836193116,0.10000000000000009,0.0
2010-02-19,0.028289732263456102,0.03590666604315107,-0.12695382097287444,0.08999999999999986,0.0
2010-02-26,-0.0036060428885935636,0.01510023041500208,-0.02631733118269164,-0.16999999999999993,0.0
2010-03-05,0.03120412990629262,0.036123995938122544,-0.11279548976566867,0.08000000000000007,0.009999999999999787
2010-03-12,0.010534902494088172,0.020807181107685757,0.009142912113183854,0.020000000000000018,0.0
2010-03-19,0.008517166728664982,0.011882988719243759,-0.03531484913339833,-0.009999999999999787,0.0
2010-03-26,0.005245938742395317,0.019565291898878012,0.04606462914321874,0.1599999999999997,0.0
2010-04-02,0.010410720523378991,0.004987320047469712,-0.017026583085336888,0.10000000000000009,-0.040000000000000036
2010-04-09,0.014746395252910105,0.028205839342824834,-0.07918445981597966,-0.06000000000000005,0.0
2010-04-16,-0.0015907785018569598,-0.010942579446885592,0.12887379341017313,-0.10999999999999988,0.0
2010-04-23,0.020318716882933074,0.02534832216761229,-0.0995675785132013,0.04999999999999982,0.0
2010-04-30,-0.02493716505655197,-0.03764853084116382,0.28270572736973376,-0.1499999999999999,0.0
2010-05-07,-0.06565554682954744,-0.06850673841574517,0.6190392616376528,-0.23999999999999977,0.1299999999999999
