date,SPY,QQQ,DIA,IWN
2002-01-07,-0.5865508823113068,-0.6880759999706335,-0.5053712373019522,-0.7102471400442165
2002-01-08,-0.248190797947201,0.40182708191458877,-0.46402749383139286,0.42851512987157353
2002-01-09,-0.8216821966768963,-0.7824364078237932,-0.6371922546703255,-0.3228765330912628
2002-01-10,0.2429584407503429,0.36117890366216465,-0.3270504952366271,0.002879739462226984
2002-01-11,-0.8852088111888758,-0.9843068209885227,-0.798510935871691,-0.7132388425877412
2002-01-14,-0.5371200542332267,-1.5895863505670174,-0.8718831728193966,-0.9990952273618253
2002-01-15,0.6480728312870224,0.5890665757323021,0.2485823637804685,0.7082906320406214
2002-01-16,-1.6059477358276835,-2.7645864664121125,-1.8368898459030936,-0.9161829163763935
2002-01-17,0.49693563825419235,1.3811329199088538,1.0683219176397574,0.9970126603938887
2002-01-18,-0.3367007220700597,-1.9061196004069008,-0.5975247970578161,-0.9664696646821996
2002-01-22,-0.6130447542534555,-2.194414322252684,-0.5975634919728662,-0.3693297036958651
2002-01-23,0.760964132489364,1.8786330645118232,0.2686751168232176,0.6140825461888698
2002-01-24,0.18048778185798237,0.7825577473814527,0.5010936770466031,0.4366542392405489
2002-01-25,-0.07549542163655412,-0.1699766601370891,0.3866181940574148,0.0968141929191401
2002-01-28,0.17141930707357791,0.4036803187482019,0.21702964843314845,0.5174495458566021
2002-01-29,-2.6805429135084506,-1.9873583749238817,-2.2835368126124242,-0.862636689885517
2002-01-30,0.7996939442165036,0.20896841796424392,0.9400961255423002,0.5497601856617648
2002-01-31,0.9890330210949821,0.47713605812464677,1.4815568486640462,0.15810220839572997
2002-02-01,-0.1813760171870274,-0.5013028083957535,0.12015563874241311,0.3073443492434203
2002-02-04,-2.1011593976715455,-2.294185209331188,-2.001178868607754,-1.2770244559327744
2002-02-05,-0.7462902945903811,-1.417651337599601,-0.27821171583227705,-0.17746237720885708
2002-02-06,-0.3643479107889,-0.5464743878646895,-0.27213887746082327,-0.6088628133888376
2002-02-07,-0.5625720334950466,-1.7826170920116244,-0.3051017153578092,-0.5427002659538535
2002-02-08,1.5899398616278917,1.9145872257756047,1.1237569578894429,1.1489183932075782
2002-02-11,1.042548802171944,0.8856338359551794,1.3028650826215875,0.5626964643692336
2002-02-12,-0.11718194446829905,-0.4178695497349673,-0.014129065769599214,0.17071028122604054
2002-02-13,0.8012821231009521,1.1431832436385398,1.0543541618685008,0.28622149041817996
2002-02-14,-0.08895481254898177,-0.0797524356298937,0.2080179667152976,-0.12467653692312929
2002-02-15,-0.900521207409955,-2.103579457495858,-0.8897992880765889,-0.12554811142420702
2002-02-19,-1.6575377510794398,-2.262951799373085,-1.4963569738491924,-1.0132046285169871
2002-02-20,1.2686212609274607,0.7396060329133546,1.626151591628142,1.0923141850715914
2002-02-21,-1.5487620799719297,-3.282606233259302,-0.7374670918037395,-1.123428547470549
2002-02-22,1.002421314155452,0.3257329804329794,1.1799498333080094,1.061878789715507
2002-02-25,1.4213073119651796,2.7663897767992918,1.6564547148068895,0.443386010266506
2002-02-26,-0.12236255678780146,-0.19254152247435835,-0.173069302298208,0.30905040629674907
2002-02-27,0.16734896387849021,-0.9832380265236313,-0.02318421886547195,0.22133766325148574
2002-02-28,-0.30150576273101337,-1.2498084987957465,-0.13509518891744032,-0.47978175696804676
2002-03-01,1.9805603431548673,3.9162148550424916,2.3338799317995162,1.3488785932676783
2002-03-04,1.4742090961081253,2.7623390681948834,1.9428278074525713,0.9794397420198908
2002-03-05,-0.32707823458531987,0.6495697005726766,-1.2535265134812923,-0.054681308745173116
2002-03-06,0.6364110994996705,0.15007165305840023,0.8127487710724544,0.8492514938699771
2002-03-07,-0.01685885205652385,0.2778550685202933,-0.2118874150616851,0.4079808940492955
2002-03-08,0.2227295603515117,1.6883920018731013,0.2579043794978565,0.1354030803831528
2002-03-11,0.10254627494652369,-0.3169787591245244,0.24840370522293165,0.06378028026711836
2002-03-12,-0.11495915741986965,-0.9146624849805766,0.17119208125340157,-0.03172816438542453
2002-03-13,-0.727423114559764,-1.6813880946655653,-1.00761263059458,-0.3583086386305885
